Country,PurchaseOrderDate,Type,Product,Variant,SupplierCountry,Quantity,Value,Freight,Air,BDI,Doses,Distance,Volume,StorageCondition,Openness,Weight,TotalWeight
Honduras,2024-05-31,Vaccine,2101,95,France,1000,10000.0,2315.0,165.5,1815,1,8810.234,48.66400000000002,"Between +2° C and + 8° C, must not be frozen",3.8,0.009766667,9.766667
Honduras,2024-05-31,Vaccine,7101,1,France,85000,867000.0,5257.0,165.5,1815,1,8810.234,134.9874926351192,"Between +2° C and + 8° C, must not be frozen",3.8,0.0209932233799999,1784.4239872999915
Brazil,2024-06-03,Vaccine,1810,1,"Korea, Republic of",10766,106583.4,6045.71,167.9,2050,1,18364.51,96.85414899312161,"Between +2° C and + 8° C, must not be frozen",1.4,0.0214518386066665,230.95049443937157
Brazil,2024-06-03,Vaccine,1810,1,"Korea, Republic of",70000,693000.0,39308.9,167.9,2050,1,18364.51,97.25289207347876,"Between +2° C and + 8° C, must not be frozen",1.4,0.0214297389033332,1500.081723233324
Brazil,2024-06-03,Vaccine,1810,1,"Korea, Republic of",70000,693000.0,39308.9,167.9,2050,1,18364.51,97.25289207347876,"Between +2° C and + 8° C, must not be frozen",1.4,0.0214297389033332,1500.081723233324
Brazil,2024-06-03,Vaccine,1810,1,"Korea, Republic of",70000,693000.0,39308.9,167.9,2050,1,18364.51,97.25289207347876,"Between +2° C and + 8° C, must not be frozen",1.4,0.0214297389033332,1500.081723233324
Brazil,2024-06-03,Vaccine,1810,1,"Korea, Republic of",70000,693000.0,39308.9,167.9,2050,1,18364.51,97.25289207347876,"Between +2° C and + 8° C, must not be frozen",1.4,0.0214297389033332,1500.081723233324
Brazil,2024-06-03,Vaccine,1810,1,"Korea, Republic of",60000,594000.0,33693.35,167.9,2050,1,18364.51,97.25289207347876,"Between +2° C and + 8° C, must not be frozen",1.4,0.0214432921433332,1286.5975285999918
Brazil,2024-06-03,Vaccine,1810,1,"Korea, Republic of",138000,1366200.0,89168.25,167.9,2050,1,18364.51,97.25289207347876,"Between +2° C and + 8° C, must not be frozen",1.4,0.0214247321266665,2956.613033479977
Brazil,2024-06-03,Vaccine,1810,1,"Korea, Republic of",128000,1267200.0,71879.14,167.9,2050,1,18364.51,97.25289207347876,"Between +2° C and + 8° C, must not be frozen",1.4,0.0214247321266665,2742.365712213312
Brazil,2024-06-03,Vaccine,1810,1,"Korea, Republic of",128000,1267200.0,71879.14,167.9,2050,1,18364.51,97.25289207347876,"Between +2° C and + 8° C, must not be frozen",1.4,0.0214247321266665,2742.365712213312
Brazil,2024-06-03,Vaccine,1810,1,"Korea, Republic of",128000,1267200.0,71879.14,167.9,2050,1,18364.51,97.25289207347876,"Between +2° C and + 8° C, must not be frozen",1.4,0.0214247321266665,2742.365712213312
Brazil,2024-06-03,Vaccine,1810,1,"Korea, Republic of",127234,1259616.6,71448.99,167.9,2050,1,18364.51,97.25289207347876,"Between +2° C and + 8° C, must not be frozen",1.4,0.0214247321266665,2725.954367404285
Brazil,2024-06-03,Vaccine,1810,1,"Korea, Republic of",128000,1267200.0,71879.14,167.9,2050,1,18364.51,97.25289207347876,"Between +2° C and + 8° C, must not be frozen",1.4,0.0214247321266665,2742.365712213312
Brazil,2024-06-03,Vaccine,1810,1,"Korea, Republic of",82000,811800.0,46047.57,167.9,2050,1,18364.51,97.25289207347876,"Between +2° C and + 8° C, must not be frozen",1.4,0.0214315087466665,1757.383717226653
Brazil,2024-06-03,Vaccine,1810,1,"Korea, Republic of",128000,1267200.0,71879.14,167.9,2050,1,18364.51,97.25289207347876,"Between +2° C and + 8° C, must not be frozen",1.4,0.0214247321266665,2742.365712213312
Brazil,2024-06-03,Vaccine,1810,1,"Korea, Republic of",82000,811800.0,46047.57,167.9,2050,1,18364.51,97.25289207347876,"Between +2° C and + 8° C, must not be frozen",1.4,0.0214315087466665,1757.383717226653
Brazil,2024-06-03,Vaccine,1810,1,"Korea, Republic of",128000,1267200.0,71879.14,167.9,2050,1,18364.51,97.25289207347876,"Between +2° C and + 8° C, must not be frozen",1.4,0.0214247321266665,2742.365712213312
Brazil,2024-06-03,Vaccine,1810,1,"Korea, Republic of",82000,811800.0,46047.57,167.9,2050,1,18364.51,97.25289207347876,"Between +2° C and + 8° C, must not be frozen",1.4,0.0214315087466665,1757.383717226653
Brazil,2024-06-03,Vaccine,1810,1,"Korea, Republic of",128000,1267200.0,71879.14,167.9,2050,1,18364.51,97.25289207347876,"Between +2° C and + 8° C, must not be frozen",1.4,0.0214247321266665,2742.365712213312
Brazil,2024-06-03,Vaccine,1810,1,"Korea, Republic of",82000,811800.0,46047.57,167.9,2050,1,18364.51,97.25289207347876,"Between +2° C and + 8° C, must not be frozen",1.4,0.0214315087466665,1757.383717226653
Brazil,2024-06-03,Vaccine,1810,1,"Korea, Republic of",128000,1267200.0,71879.14,167.9,2050,1,18364.51,97.25289207347876,"Between +2° C and + 8° C, must not be frozen",1.4,0.0214247321266665,2742.365712213312
Brazil,2024-06-03,Vaccine,1810,1,"Korea, Republic of",82000,811800.0,46047.57,167.9,2050,1,18364.51,97.25289207347876,"Between +2° C and + 8° C, must not be frozen",1.4,0.0214315087466665,1757.383717226653
Brazil,2024-06-03,Vaccine,1810,1,"Korea, Republic of",128000,1267200.0,71879.14,167.9,2050,1,18364.51,97.25289207347876,"Between +2° C and + 8° C, must not be frozen",1.4,0.0214247321266665,2742.365712213312
Brazil,2024-06-03,Vaccine,1810,1,"Korea, Republic of",128000,1267200.0,71879.14,167.9,2050,1,18364.51,97.25289207347876,"Between +2° C and + 8° C, must not be frozen",1.4,0.0214247321266665,2742.365712213312
Brazil,2024-06-03,Vaccine,1810,1,"Korea, Republic of",128000,1267200.0,71879.14,167.9,2050,1,18364.51,97.25289207347876,"Between +2° C and + 8° C, must not be frozen",1.4,0.0214247321266665,2742.365712213312
Brazil,2024-06-03,Vaccine,1810,1,"Korea, Republic of",16000,158400.0,8984.89,167.9,2050,1,18364.51,96.85414899312161,"Between +2° C and + 8° C, must not be frozen",1.4,0.0214518386066665,343.229417706664
Bahamas,2024-06-04,Vaccine,1201,1,Panama,1000,9440.0,2200.0,167.9,2050,1,1810.248,135.98320031444462,"Between +2° C and + 8° C, must not be frozen",3.1,0.0203389061499998,20.3389061499998
Bahamas,2024-06-04,Vaccine,501,1,China,500,5495.0,3170.66,167.9,2050,1,12659.7,84.27006627332003,"Between +2° C and + 8° C, must not be frozen",3.1,0.0135312459866666,6.7656229933333
Cuba,2024-06-04,Syringe,2,2,United Arab Emirates,165000,5940.0,9454.0,167.9,2050,2,12978.95,89.69136442973534,"Between +2° C and + 8° C, must not be frozen",1.3,0.0174357404266667,1438.4485852000028
Cuba,2024-06-04,Syringe,4,2,United Arab Emirates,144000,5472.0,3486.829268,167.9,2050,2,12978.95,89.69136442973534,"Between +2° C and + 8° C, must not be frozen",1.3,0.01664746191,1198.61725752
Cuba,2024-06-04,Syringe,2,2,United Arab Emirates,225000,8100.0,5448.170731,167.9,2050,2,12978.95,89.69136442973534,"Between +2° C and + 8° C, must not be frozen",1.3,0.0175615295516667,1975.672074562504
El Salvador,2024-06-04,Vaccine,1801,1,United States of America,121000,2236080.0,15600.0,167.9,2050,1,3355.771,144.58170008333357,"Between +2° C and + 8° C, must not be frozen",3.5,0.0208919739033332,2527.928842303317
Honduras,2024-06-04,Vaccine,501,1,China,7150,78578.5,5644.43,167.9,2050,1,13543.21,89.02640457175916,"Between +2° C and + 8° C, must not be frozen",3.8,0.01490654042,106.581764003
Honduras,2024-06-04,Vaccine,501,1,China,7150,78578.5,5644.43,167.9,2050,1,13543.21,89.02640457175916,"Between +2° C and + 8° C, must not be frozen",3.8,0.01490654042,106.581764003
Honduras,2024-06-04,Vaccine,702,1,Panama,45000,202500.0,6500.0,167.9,2050,1,1018.402,47.02391993916665,"Between +2° C and + 8° C, must not be frozen",3.8,0.0084375,379.6875
Honduras,2024-06-04,Vaccine,702,1,Panama,45000,202500.0,6500.0,167.9,2050,1,1018.402,47.02391993916665,"Between +2° C and + 8° C, must not be frozen",3.8,0.0084375,379.6875
Peru,2024-06-04,Vaccine,601,1,United States of America,200000,150000.0,34736.0,167.9,2050,1,5890.553,132.03896006666676,"Between +2° C and + 8° C, must not be frozen",3.2,0.017583333,3516.6666
Uruguay,2024-06-04,Vaccine,402,1,United States of America,250,562.5,2160.0,167.9,2050,1,8617.354,131.45714306583344,"Between +2° C and + 8° C, must not be frozen",2.0,0.01629525236,4.073813090000001
Brazil,2024-06-05,Vaccine,102,10,United States of America,3500000,1270500.0,54993.0,167.9,2050,10,7694.307,133.1114918479763,"Between +2° C and + 8° C, must not be frozen",1.4,0.023916667,8370.83345
Brazil,2024-06-05,Vaccine,102,10,United States of America,3500000,1270500.0,54993.0,167.9,2050,10,7694.307,133.1114918479763,"Between +2° C and + 8° C, must not be frozen",1.4,0.023916667,8370.83345
Ecuador,2024-06-05,Vaccine,602,1,"Korea, Republic of",148350,126097.5,25542.0,167.9,2050,1,15129.37,79.31866579034387,"Between +2° C and + 8° C, must not be frozen",1.4,0.011545455,1712.76824925
Suriname,2024-06-05,Vaccine,1302,5,"Korea, Republic of",14000,17500.0,2647.826086,167.9,2050,5,15201.61,179.22694750992062,"Between +2° C and + 8° C, must not be frozen",1.1,0.0344086722133335,96.3442821973338
Suriname,2024-06-05,Vaccine,601,1,"Korea, Republic of",4500,5175.0,851.086956,167.9,2050,1,15201.61,79.31866579034387,"Between +2° C and + 8° C, must not be frozen",1.1,0.011545455,51.9545475
Suriname,2024-06-05,Vaccine,601,10,"Korea, Republic of",6000,1920.0,1134.782608,167.9,2050,10,15201.61,95.40566963675916,"Between +2° C and + 8° C, must not be frozen",1.1,0.027583333,16.549999800000002
Suriname,2024-06-05,Vaccine,602,1,"Korea, Republic of",10000,8500.0,1891.304347,167.9,2050,1,15201.61,79.31866579034387,"Between +2° C and + 8° C, must not be frozen",1.1,0.011545455,115.45455
Panama,2024-06-06,Vaccine,7601,95,France,175000,2432500.0,26857.0,167.9,2050,1,8671.104,50.56000000000004,"Between +2° C and + 8° C, must not be frozen",2.5,0.009766667,1709.166725
Peru,2024-06-06,Vaccine,502,1,Belgium,4100,36080.0,1304.0,167.9,2050,1,10464.8,121.8899093531482,"Between +2° C and + 8° C, must not be frozen",3.2,0.0119801822159999,49.11874708559959
Bahamas,2024-06-07,Vaccine,7101,1,France,4000,40800.0,501.0,167.9,2050,1,7209.45,130.20976398842603,"Between +2° C and + 8° C, must not be frozen",3.1,0.0193261748599999,77.3046994399996
Bolivia,2024-06-07,Vaccine,1404,10,United States of America,400000,80000.0,17013.0,167.9,2050,10,6400.357,135.52027746964296,"Between +2° C and + 8° C, can also be frozen",2.0,0.030265130462,1210.6052184799998
Brazil,2024-06-07,Immunoglobulin,102,1,Bulgaria,60000,253200.0,2827.0,167.9,2050,1,10267.08,128.26174768027786,"Between +2° C and + 8° C, must not be frozen",1.4,0.01683866138,1010.3196828
Brazil,2024-06-07,Immunoglobulin,102,1,Bulgaria,69500,293290.0,3490.78,167.9,2050,1,10267.08,128.26174768027786,"Between +2° C and + 8° C, must not be frozen",1.4,0.01756320674,1220.64286843
Haiti,2024-06-07,Syringe,2,2,India,132000,4501.2,9243.59,167.9,2050,2,13846.49,93.67990387731481,"Between +2° C and + 8° C, must not be frozen",2.8,0.0168896479053334,1114.7167617520045
Haiti,2024-06-07,Vaccine,1302,5,"Korea, Republic of",217000,271250.0,18620.0,167.9,2050,5,13474.77,178.93513480158725,"Between +2° C and + 8° C, must not be frozen",2.8,0.0347011569500001,1506.0302116300045
Brazil,2024-06-10,Vaccine,501,1,China,10000,109900.0,1659.336521,167.9,2050,1,17614.3,89.14066447585968,"Between +2° C and + 8° C, must not be frozen",1.4,0.014475838456,144.75838456
Brazil,2024-06-10,Vaccine,502,1,China,220000,1537800.0,36505.40348,167.9,2050,1,17614.3,89.54093559854488,"Between +2° C and + 8° C, must not be frozen",1.4,0.0175615295516667,3863.536501366674
Aruba,2024-06-11,Vaccine,602,1,"Korea, Republic of",2500,2125.0,1480.555555,167.9,2050,1,14183.6,79.31866579034387,"Between +2° C and + 8° C, must not be frozen",2.8,0.011545455,28.8636375
Aruba,2024-06-11,Vaccine,601,1,"Korea, Republic of",200,230.0,118.444444,167.9,2050,1,14183.6,79.31866579034387,"Between +2° C and + 8° C, must not be frozen",2.8,0.011545455,2.309091
Bolivia,2024-06-11,Vaccine,1404,10,Indonesia,587000,93920.0,48433.88,167.9,2050,10,17453.36,107.66211976772487,"Between +2° C and + 8° C, must not be frozen",2.0,0.0319236122371667,1873.9160383216847
Bolivia,2024-06-11,Vaccine,702,1,Panama,100000,450000.0,19000.0,167.9,2050,1,3095.337,47.02391993916665,"Between +2° C and + 8° C, must not be frozen",2.0,0.0084375,843.75
Bolivia,2024-06-11,Vaccine,101,12,United States of America,300000,54450.0,6067.0,167.9,2050,20,6400.357,750.6712183891666,Should be -20° C or below,2.0,0.023916667,358.750005
Brazil,2024-06-11,Immunoglobulin,2102,1,Israel,18600,920700.0,45687.0,167.9,2050,1,10629.06,136.38652752178587,"Between +2° C and + 8° C, must not be frozen",1.4,0.0214518386066665,399.00419808399687
Brazil,2024-06-11,Immunoglobulin,2102,1,Israel,20400,1009800.0,47552.0,167.9,2050,1,10629.06,136.38652752178587,"Between +2° C and + 8° C, must not be frozen",1.4,0.0214518386066665,437.61750757599657
Brazil,2024-06-11,Immunoglobulin,2102,1,Israel,20000,990000.0,48800.0,167.9,2050,1,10629.06,136.38652752178587,"Between +2° C and + 8° C, must not be frozen",1.4,0.0214518386066665,429.03677213333
Brazil,2024-06-11,Immunoglobulin,2102,1,Israel,10000,495000.0,21312.0,167.9,2050,1,10629.06,135.98778444142874,"Between +2° C and + 8° C, must not be frozen",1.4,0.0214518386066665,214.518386066665
Brazil,2024-06-11,Immunoglobulin,2102,1,Israel,15000,742500.0,31968.0,167.9,2050,1,10629.06,136.38652752178587,"Between +2° C and + 8° C, must not be frozen",1.4,0.0214518386066665,321.77757909999747
Brazil,2024-06-11,Immunoglobulin,2102,1,Israel,10400,514800.0,27705.0,167.9,2050,1,10629.06,135.98778444142874,"Between +2° C and + 8° C, must not be frozen",1.4,0.0214518386066665,223.0991215093316
Brazil,2024-06-11,Immunoglobulin,2102,1,Israel,19600,970200.0,52214.0,167.9,2050,1,10629.06,136.38652752178587,"Between +2° C and + 8° C, must not be frozen",1.4,0.0214518386066665,420.4560366906634
Brazil,2024-06-11,Immunoglobulin,2102,1,Israel,15000,742500.0,39960.0,167.9,2050,1,10629.06,136.38652752178587,"Between +2° C and + 8° C, must not be frozen",1.4,0.0214518386066665,321.77757909999747
Brazil,2024-06-11,Immunoglobulin,2102,1,Israel,21000,1039500.0,53280.0,167.9,2050,1,10629.06,136.38652752178587,"Between +2° C and + 8° C, must not be frozen",1.4,0.0214518386066665,450.4886107399965
Guatemala,2024-06-11,Vaccine,7120,10,India,199680,37739.52,11000.0,167.9,2050,10,15042.3,96.93366168981468,"Between +2° C and + 8° C, must not be frozen",3.3,0.0280406253333334,559.9152066560013
Guatemala,2024-06-11,Vaccine,1302,5,"Korea, Republic of",225000,281250.0,14570.0,167.9,2050,5,13029.69,107.59584498962964,"Between +2° C and + 8° C, must not be frozen",3.3,0.0322467588233335,1451.1041470500074
Uruguay,2024-06-11,Vaccine,7120,10,India,25000,4725.0,1900.0,167.9,2050,10,15606.99,96.93366168981468,"Between +2° C and + 8° C, must not be frozen",2.0,0.0279166670000001,69.79166750000024
Uruguay,2024-06-11,Vaccine,1201,1,Panama,10000,94400.0,3000.0,167.9,2050,1,5465.056,135.98320031444462,"Between +2° C and + 8° C, must not be frozen",2.0,0.0204111109999998,204.111109999998
Uruguay,2024-06-11,Vaccine,1302,5,"Korea, Republic of",50000,62500.0,4655.0,167.9,2050,5,19629.5,179.22694750992062,"Between +2° C and + 8° C, must not be frozen",2.0,0.0344625161566668,344.625161566668
Guatemala,2024-06-12,Vaccine,7101,1,Belgium,68520,890760.0,5442.0,167.9,2050,1,9095.274,132.55705378629645,"Between +2° C and + 8° C, must not be frozen",3.3,0.0191364294999999,1311.228149339993
Guatemala,2024-06-12,Vaccine,7101,1,Belgium,101480,1319240.0,6930.0,167.9,2050,1,9095.274,132.55705378629645,"Between +2° C and + 8° C, must not be frozen",3.3,0.0189805672399999,1926.1479635151895
Guatemala,2024-06-12,Vaccine,101,12,United States of America,300000,54450.0,6500.0,167.9,2050,20,3318.143,697.9433380187965,Should be -20° C or below,3.3,0.023916667,358.750005
Uruguay,2024-06-12,Immunoglobulin,102,1,Bulgaria,500,2110.0,606.0,167.9,2050,1,11811.41,91.37722744925915,"Between +2° C and + 8° C, must not be frozen",2.0,0.0168923314066667,8.44616570333335
Anguilla,2024-06-14,Vaccine,1801,1,"Korea, Republic of",800,11120.0,4750.0,167.9,2050,1,13743.52,96.5736033747354,"Between +2° C and + 8° C, must not be frozen",2.2,0.0210607004099999,16.84856032799992
Bahamas,2024-06-14,Vaccine,1801,1,United States of America,8000,147840.0,3500.0,167.9,2050,1,1770.893,144.58170008333357,"Between +2° C and + 8° C, must not be frozen",3.1,0.0205819266399999,164.6554131199992
Bolivia,2024-06-14,Vaccine,8101,1,United States of America,200000,600000.0,82100.0,167.9,2050,1,6400.357,138.91162686916684,"Between +2° C and + 8° C, can also be frozen",2.0,0.0260416670000001,5208.33340000002
Bolivia,2024-06-14,Vaccine,7405,1,United States of America,250000,297500.0,64372.0,167.9,2050,1,6400.357,143.1826651966669,"Between +2° C and + 8° C, must not be frozen",2.0,0.021,5250.0
Bolivia,2024-06-14,Vaccine,7405,1,United States of America,250000,297500.0,64372.0,167.9,2050,1,6400.357,143.1826651966669,"Between +2° C and + 8° C, must not be frozen",2.0,0.021,5250.0
Haiti,2024-06-14,Vaccine,6001,81,Belgium,200400,501000.0,15400.0,167.9,2050,1,7499.688,77.36395500000009,"Between +2° C and + 8° C, must not be frozen",2.8,0.009766667,1957.2400668
Honduras,2024-06-14,Vaccine,101,12,United States of America,437000,79315.5,10765.0,167.9,2050,20,3234.232,697.9433380187965,Should be -20° C or below,3.8,0.023916667,522.5791739499999
Honduras,2024-06-14,Vaccine,101,12,United States of America,437000,79315.5,10765.0,167.9,2050,20,3234.232,697.9433380187965,Should be -20° C or below,3.8,0.023916667,522.5791739499999
Panama,2024-06-14,Vaccine,7501,1,France,150000,3231000.0,7721.0,167.9,2050,1,8671.104,134.9874926351192,"Between +2° C and + 8° C, must not be frozen",2.5,0.0209728935199999,3145.934027999985
Panama,2024-06-14,Vaccine,702,1,Panama,100000,1048000.0,10125.0,167.9,2050,1,103.4505,47.02391993916665,"Between +2° C and + 8° C, must not be frozen",2.5,0.0084375,843.75
Panama,2024-06-14,Vaccine,501,1,United States of America,100000,1404000.0,9500.0,167.9,2050,1,3580.789,132.03896006666676,"Between +2° C and + 8° C, must not be frozen",2.5,0.0174357404266667,1743.57404266667
Trinidad and Tobago,2024-06-14,Vaccine,601,10,"Korea, Republic of",10000,3200.0,1160.167257,167.9,2050,10,14603.4,95.32252677961631,"Between +2° C and + 8° C, must not be frozen",3.4,0.027583333,27.583333
Trinidad and Tobago,2024-06-14,Vaccine,1302,5,"Korea, Republic of",20000,25000.0,2320.334515,167.9,2050,5,14603.4,179.22694750992062,"Between +2° C and + 8° C, must not be frozen",3.4,0.0345223355433335,138.089342173334
