Country,PurchaseOrderDate,Type,Product,Variant,SupplierCountry,Quantity,Value,Freight,Air,BDI,Doses,Weight,Distance,TotalShipmentWeight,prod vol,STORAGE CONDITION,Openness,PredictedWeight,FinalWeight,Volume
Peru,2022-12-01,Vaccine,7120.0,10.0,India,600000.0,99000.0,17070.0,203.5,1515.0,10.0,0.027916667,5890.553,1675.00002,98.4,"Between +2° C and + 8° C, must not be frozen",3.2,0.0279166670000001,0.027916667,102.78722850768732
Jamaica,2022-12-05,Vaccine,8205.0,1.0,India,16500.0,53460.0,3361.352112,203.5,1515.0,1.0,0.043333333,2549.896,714.9999945000001,188.1,"Between +2° C and + 8° C, can also be frozen",2.3,0.0433333329999997,0.043333333,179.50778276394777
Jamaica,2022-12-05,Vaccine,8205.0,5.0,India,54500.0,88072.0,11102.64789,203.5,1515.0,5.0,0.030208333,2549.896,329.2708297,137.18833333333333,"Between +2° C and + 8° C, can also be frozen",2.3,0.0302083329999999,0.030208333,137.99431978085875
Bahamas,2022-12-09,Vaccine,7405.0,1.0,India,5000.0,5250.0,1764.0,203.5,1515.0,1.0,0.0,13465.89,0.0,93.08203125,"Between +2° C and + 8° C, must not be frozen",3.1,0.0193261748599999,0.0193261748599999,99.64690032500677
Argentina,2022-12-15,Vaccine,7120.0,10.0,India,250000.0,41250.0,7168.0,203.5,1515.0,10.0,0.027916667,8542.694,697.9166749999999,98.4,"Between +2° C and + 8° C, must not be frozen",1.5,0.0279000537500001,0.027916667,99.47491422847658
Jamaica,2022-12-15,Vaccine,8205.0,5.0,India,6000.0,9696.0,1680.0,203.5,1515.0,5.0,0.030208333,2549.896,36.2499996,137.18833333333333,"Between +2° C and + 8° C, can also be frozen",2.3,0.0302083329999999,0.030208333,139.12615406208803
Brazil,2022-12-19,Vaccine,7405.0,1.0,India,500000.0,525000.0,29000.0,203.5,1515.0,1.0,0.0,14441.49,0.0,93.08203125,"Between +2° C and + 8° C, must not be frozen",1.4,0.0209999999999999,0.0209999999999999,95.44515498630342
Brazil,2022-12-19,Vaccine,7405.0,1.0,India,500000.0,525000.0,29000.0,203.5,1515.0,1.0,0.0,14441.49,0.0,93.08203125,"Between +2° C and + 8° C, must not be frozen",1.4,0.0209999999999999,0.0209999999999999,95.44515498630342
Brazil,2022-12-19,Vaccine,7405.0,1.0,India,500000.0,525000.0,29000.0,203.5,1515.0,1.0,0.0,14441.49,0.0,93.08203125,"Between +2° C and + 8° C, must not be frozen",1.4,0.0209999999999999,0.0209999999999999,95.44515498630342
Brazil,2022-12-19,Vaccine,7405.0,1.0,India,500000.0,525000.0,29000.0,203.5,1515.0,1.0,0.0,14441.49,0.0,93.08203125,"Between +2° C and + 8° C, must not be frozen",1.4,0.0209999999999999,0.0209999999999999,95.44515498630342
Brazil,2022-12-19,Vaccine,7405.0,1.0,India,500000.0,525000.0,29000.0,203.5,1515.0,1.0,0.0,14441.49,0.0,93.08203125,"Between +2° C and + 8° C, must not be frozen",1.4,0.0209999999999999,0.0209999999999999,95.44515498630342
Colombia,2022-12-20,Vaccine,8101.0,10.0,India,1000000.0,779000.0,37632.0,203.5,1515.0,10.0,0.03375,4021.171,3375.0,137.18833333333333,"Between +2° C and + 8° C, can also be frozen",1.8,0.03363333334,0.03375,138.06184680298446
Bahamas,2022-12-29,Vaccine,7120.0,10.0,India,5000.0,825.0,1698.55,203.5,1515.0,10.0,0.027916667,1770.893,13.9583335,98.4,"Between +2° C and + 8° C, must not be frozen",3.1,0.0279166670000001,0.027916667,103.02910662758734
Bahamas,2022-12-29,Vaccine,8205.0,1.0,India,5000.0,16200.0,1698.55,203.5,1515.0,1.0,0.043333333,1770.893,216.666665,188.1,"Between +2° C and + 8° C, can also be frozen",3.1,0.0433333329999997,0.043333333,177.7883480827507
Curacao,2022-12-29,Vaccine,1901.0,10.0,France,1400.0,2142.0,1190.0,203.5,1515.0,10.0,0.033933333,7587.0,4.7506666200000005,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",3.4,0.0338874626433334,0.033933333,224.69782422928358
Paraguay,2022-12-29,Vaccine,1901.0,10.0,France,150000.0,229500.0,5230.0,203.5,1515.0,10.0,0.033933333,10168.73,508.99999500000007,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",2.3,0.0339333330000001,0.033933333,210.48853369986907
Curacao,2023-01-25,Vaccine,7010.0,10.0,India,1500.0,180.0,1920.0,193.8,681.0,10.0,0.02625,4733.0,3.9375,98.4,"Between +2° C and + 8° C, must not be frozen",3.4,0.02651255788,0.02625,147.5894302175707
Peru,2023-01-25,Vaccine,8205.0,1.0,India,400000.0,1424000.0,121680.0,193.8,681.0,1.0,0.043333333,5890.553,17333.3332,188.1,"Between +2° C and + 8° C, can also be frozen",3.2,0.0433333329999997,0.043333333,186.56687770977777
Peru,2023-01-25,Vaccine,8205.0,1.0,India,400000.0,1424000.0,121680.0,193.8,681.0,1.0,0.043333333,5890.553,17333.3332,188.1,"Between +2° C and + 8° C, can also be frozen",3.2,0.0433333329999997,0.043333333,186.56687770977777
Peru,2023-01-25,Vaccine,7010.0,10.0,India,1000000.0,120000.0,32256.0,193.8,681.0,10.0,0.02625,5890.553,2625.0,98.4,"Between +2° C and + 8° C, must not be frozen",3.2,0.0284060278133333,0.02625,103.59650014837196
Peru,2023-01-25,Vaccine,7010.0,10.0,India,1000000.0,120000.0,32256.0,193.8,681.0,10.0,0.02625,5890.553,2625.0,98.4,"Between +2° C and + 8° C, must not be frozen",3.2,0.0284060278133333,0.02625,103.59650014837196
Curacao,2023-01-27,Vaccine,7405.0,1.0,India,3000.0,3450.0,6845.0,193.8,681.0,1.0,0.0,14951.0,0.0,93.08203125,"Between +2° C and + 8° C, must not be frozen",3.4,0.0209999999999999,0.0209999999999999,336.7837858407435
Curacao,2023-01-27,Vaccine,8205.0,5.0,India,3000.0,5328.0,1680.0,193.8,681.0,5.0,0.030208333,4733.0,18.1249998,137.18833333333333,"Between +2° C and + 8° C, can also be frozen",3.4,0.0302083329999999,0.030208333,189.7921880253458
Peru,2023-01-30,Vaccine,1404.0,12.0,India,1000000.0,130000.0,21179.0,193.8,681.0,20.0,0.041111111,5890.553,2055.55555,205.7486111111111,Should be -20° C or below,3.2,0.0410377776666665,0.041111111,248.16459699218996
Peru,2023-02-02,Vaccine,7120.0,10.0,India,600000.0,106800.0,19200.0,212.1,990.0,10.0,0.027916667,5890.553,1675.00002,98.4,"Between +2° C and + 8° C, must not be frozen",3.2,0.0279166670000001,0.027916667,102.48166763868674
Curacao,2023-02-06,Vaccine,1404.0,12.0,India,4000.0,518.0,2600.0,212.1,990.0,20.0,0.0295,14951.0,5.9,2730.9555,Should be -20° C or below,3.4,0.0331546957333333,0.0295,1843.86210127746
Brazil,2023-02-09,Vaccine,7010.0,10.0,Indonesia,2003200.0,220352.0,104024.01,212.1,990.0,10.0,0.022714286,15644.48,4550.12577152,94.7142857142857,"Between +2° C and + 8° C, must not be frozen",1.4,0.02402250018,0.022714286,120.21162433281106
Honduras,2023-02-09,Vaccine,7010.0,10.0,India,76800.0,9216.0,6900.0,212.1,990.0,10.0,0.038368056,14995.18,294.66667008,186.1640625,"Between +2° C and + 8° C, must not be frozen",3.8,0.0361060188799999,0.038368056,218.35725931588541
Jamaica,2023-02-13,Vaccine,1301.0,5.0,Netherlands,77000.0,130900.0,8325.0,212.1,990.0,5.0,0.034464286,7885.116,530.7500044,119.3142857142857,"Between +2° C and + 8° C, must not be frozen",2.3,0.0338113911300001,0.034464286,125.25788299357731
Peru,2023-02-13,Vaccine,1901.0,10.0,France,500000.0,765000.0,15221.0,212.1,990.0,10.0,0.033933333,10268.11,1696.66665,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",3.2,0.0331329672966667,0.033933333,208.87585040380614
Peru,2023-02-13,Vaccine,1901.0,10.0,France,300000.0,459000.0,9039.0,212.1,990.0,10.0,0.033933333,10268.11,1017.99999,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",3.2,0.0339333330000001,0.033933333,224.26442914875096
British Virgin Islands,2023-02-14,Vaccine,1103.0,1.0,United States of America,500.0,7250.0,5800.0,212.1,990.0,1.0,0.020411111,2638.875,10.2055555,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",4.1,0.0204111109999998,0.020411111,142.330008407839
Cayman Islands,2023-02-14,Vaccine,6001.0,97.0,Belgium,1600.0,10400.0,2640.0,212.1,990.0,1.0,0.009766667,8069.901,15.6266672,50.55999999999999,"Between +2° C and + 8° C, must not be frozen",2.0,0.009766667,0.009766667,75.44102758910061
Curacao,2023-02-14,Vaccine,1103.0,1.0,United States of America,2500.0,36250.0,4500.0,212.1,990.0,1.0,0.020411111,4733.0,51.0277775,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",3.4,0.0204111109999998,0.020411111,160.74457029660417
Peru,2023-02-14,Vaccine,1103.0,1.0,United States of America,500000.0,7250000.0,110100.0,212.1,990.0,1.0,0.020411111,5890.553,10205.5555,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",3.2,0.0204111109999998,0.020411111,137.35660454182963
Dominican Republic,2023-02-15,Vaccine,1103.0,1.0,United States of America,400000.0,5800000.0,38900.0,212.1,990.0,1.0,0.020411111,2508.955,8164.444399999999,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",2.6,0.0204111109999998,0.020411111,146.63954602196134
Guyana,2023-02-15,Vaccine,6001.0,97.0,Belgium,19600.0,49000.0,11280.0,212.1,990.0,1.0,0.009766667,7525.764,191.4266732,50.55999999999999,"Between +2° C and + 8° C, must not be frozen",1.3,0.009766667,0.009766667,69.6017689953954
Bolivia,2023-02-16,Vaccine,6001.0,97.0,Belgium,200000.0,500000.0,92520.0,212.1,990.0,1.0,0.009766667,10261.03,1953.3334,50.55999999999999,"Between +2° C and + 8° C, must not be frozen",2.0,0.009766667,0.009766667,60.413714059081
Bermuda,2023-02-17,Vaccine,8201.0,1.0,Belgium,300.0,1500.0,3135.0,212.1,990.0,1.0,0.026041667,5879.001,7.8125001,134.58859374999997,"Between +2° C and + 8° C, can also be frozen",2.0,0.0260416670000001,0.026041667,126.91786027104126
Trinidad and Tobago,2023-02-17,Vaccine,8205.0,1.0,India,10000.0,35600.0,4805.0,212.1,990.0,1.0,0.043333333,3569.325,433.33333,188.1,"Between +2° C and + 8° C, can also be frozen",3.4,0.0433333329999997,0.043333333,184.88334979195756
Trinidad and Tobago,2023-02-17,Vaccine,8205.0,1.0,India,5000.0,17800.0,4075.0,212.1,990.0,1.0,0.043333333,3569.325,216.666665,188.1,"Between +2° C and + 8° C, can also be frozen",3.4,0.0433333329999997,0.043333333,185.59989488704105
Turks and Caicos,2023-02-17,Vaccine,7405.0,1.0,India,1079.0,1240.85,1607.0,212.1,990.0,1.0,0.0,13505.43,0.0,93.08203125,"Between +2° C and + 8° C, must not be frozen",3.3,0.0209728935199999,0.0209728935199999,114.04283460126142
Bolivia,2023-02-21,Vaccine,7010.0,10.0,India,345600.0,41472.0,28700.0,212.1,990.0,10.0,0.038368056,16246.04,1326.00001536,186.1640625,"Between +2° C and + 8° C, must not be frozen",2.0,0.0383680559999999,0.038368056,273.59780830888894
Bolivia,2023-02-21,Vaccine,7010.0,10.0,India,345600.0,41472.0,28700.0,212.1,990.0,10.0,0.038368056,16246.04,1326.00001536,186.1640625,"Between +2° C and + 8° C, must not be frozen",2.0,0.0383680559999999,0.038368056,273.59780830888894
Dominican Republic,2023-02-21,Vaccine,7010.0,10.0,India,599040.0,71884.8,38400.0,212.1,990.0,10.0,0.038368056,13701.71,2298.400026624,186.1640625,"Between +2° C and + 8° C, must not be frozen",2.6,0.0380853013599999,0.038368056,185.7972148511594
Turks and Caicos,2023-02-21,Vaccine,8201.0,1.0,Belgium,800.0,4000.0,5316.0,212.1,990.0,1.0,0.026041667,7174.894,20.8333336,134.58859374999997,"Between +2° C and + 8° C, can also be frozen",3.3,0.0260416670000001,0.026041667,128.00168335063256
Colombia,2023-02-22,Vaccine,7120.0,10.0,India,200000.0,35600.0,7979.0,212.1,990.0,10.0,0.027916667,4021.171,558.33334,98.4,"Between +2° C and + 8° C, must not be frozen",1.8,0.0279166670000001,0.027916667,107.05749540368046
Dominican Republic,2023-02-22,Vaccine,7405.0,1.0,India,270000.0,310500.0,22000.0,212.1,990.0,1.0,0.0,13701.71,0.0,93.08203125,"Between +2° C and + 8° C, must not be frozen",2.6,0.0198818576999999,0.0198818576999999,97.7567292538616
Guatemala,2023-02-22,Vaccine,7010.0,10.0,India,299520.0,35942.4,19400.0,212.1,990.0,10.0,0.038368056,15042.3,1149.200013312,186.1640625,"Between +2° C and + 8° C, must not be frozen",3.3,0.0383550434333332,0.038368056,219.6773496399714
Haiti,2023-02-23,Vaccine,7405.0,1.0,India,73728.0,92897.28,31500.0,212.1,990.0,1.0,0.018967014,13846.49,1398.400008192,93.08203125,"Between +2° C and + 8° C, must not be frozen",2.8,0.0193513183766666,0.018967014,160.22478967093696
Honduras,2023-02-23,Vaccine,8201.0,1.0,Belgium,105000.0,525000.0,13860.0,212.1,990.0,1.0,0.026041667,8916.339,2734.375035,134.58859374999997,"Between +2° C and + 8° C, can also be frozen",3.8,0.0260416670000001,0.026041667,116.57214160838761
Honduras,2023-02-23,Vaccine,8201.0,1.0,Belgium,105000.0,525000.0,13860.0,212.1,990.0,1.0,0.026041667,8916.339,2734.375035,134.58859374999997,"Between +2° C and + 8° C, can also be frozen",3.8,0.0260416670000001,0.026041667,116.57214160838761
Peru,2023-02-23,Vaccine,6001.0,97.0,Belgium,250000.0,1625000.0,125730.0,212.1,990.0,1.0,0.009766667,10464.8,2441.66675,50.55999999999999,"Between +2° C and + 8° C, must not be frozen",3.2,0.009766667,0.009766667,58.19421274834902
Peru,2023-02-23,Vaccine,6001.0,97.0,Belgium,300000.0,1950000.0,150131.0,212.1,990.0,1.0,0.009766667,10464.8,2930.0001,50.55999999999999,"Between +2° C and + 8° C, must not be frozen",3.2,0.009766667,0.009766667,59.84062638765458
Bolivia,2023-02-24,Vaccine,7405.0,1.0,India,150000.0,172500.0,22300.0,212.1,990.0,1.0,0.0,16246.04,0.0,93.08203125,"Between +2° C and + 8° C, must not be frozen",2.0,0.0197327720599999,0.0197327720599999,119.7357851583174
Bolivia,2023-02-24,Vaccine,7405.0,1.0,India,150000.0,172500.0,22300.0,212.1,990.0,1.0,0.0,16246.04,0.0,93.08203125,"Between +2° C and + 8° C, must not be frozen",2.0,0.0197327720599999,0.0197327720599999,119.7357851583174
Bolivia,2023-02-24,Vaccine,7405.0,1.0,India,150000.0,172500.0,22300.0,212.1,990.0,1.0,0.0,16246.04,0.0,93.08203125,"Between +2° C and + 8° C, must not be frozen",2.0,0.0197327720599999,0.0197327720599999,119.7357851583174
Bolivia,2023-02-24,Vaccine,7405.0,1.0,India,150000.0,172500.0,22300.0,212.1,990.0,1.0,0.0,16246.04,0.0,93.08203125,"Between +2° C and + 8° C, must not be frozen",2.0,0.0197327720599999,0.0197327720599999,119.7357851583174
Nicaragua,2023-02-27,Vaccine,7010.0,10.0,India,499200.0,59904.0,35000.0,212.1,990.0,10.0,0.038368056,15167.33,1915.33335552,186.1640625,"Between +2° C and + 8° C, must not be frozen",3.0,0.0382064819199999,0.038368056,189.97216084613345
Nicaragua,2023-02-27,Vaccine,7010.0,10.0,India,199680.0,23961.6,14300.0,212.1,990.0,10.0,0.038368056,15167.33,766.1333422079999,186.1640625,"Between +2° C and + 8° C, must not be frozen",3.0,0.0381660883999999,0.038368056,206.05456912422562
Belize,2023-02-28,Vaccine,8205.0,1.0,India,10000.0,35600.0,7627.0,212.1,990.0,1.0,0.043333333,2979.495,433.33333,188.1,"Between +2° C and + 8° C, can also be frozen",2.8,0.0433333329999997,0.043333333,180.90424778450154
Trinidad and Tobago,2023-02-28,Vaccine,8205.0,5.0,India,15000.0,26640.0,2800.0,212.1,990.0,5.0,0.030208333,3569.325,90.624999,137.18833333333333,"Between +2° C and + 8° C, can also be frozen",3.4,0.0302083329999999,0.030208333,138.86921816159796
Trinidad and Tobago,2023-02-28,Vaccine,8205.0,5.0,India,15000.0,26640.0,2800.0,212.1,990.0,5.0,0.030208333,3569.325,90.624999,137.18833333333333,"Between +2° C and + 8° C, can also be frozen",3.4,0.0302083329999999,0.030208333,138.86921816159796
Chile,2023-03-01,Vaccine,7010.0,10.0,India,150000.0,18000.0,7765.0,195.9,1389.0,10.0,0.02625,8271.045,393.75,98.4,"Between +2° C and + 8° C, must not be frozen",3.7,0.02637118056,0.02625,105.52715236361078
Belize,2023-03-06,Vaccine,1901.0,10.0,France,1000.0,1530.0,2841.0,195.9,1389.0,10.0,0.033933333,8664.439,3.3933333,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",2.8,0.0339333330000001,0.033933333,212.60191329407496
Ecuador,2023-03-06,Vaccine,8101.0,10.0,India,3245000.0,2735535.0,166940.0,195.9,1389.0,10.0,0.03375,4584.073,10951.875,137.18833333333333,"Between +2° C and + 8° C, can also be frozen",1.4,0.0336354365133333,0.03375,153.73452956100869
Argentina,2023-03-07,Vaccine,7010.0,10.0,India,400000.0,48000.0,17408.0,195.9,1389.0,10.0,0.02625,8542.694,1050.0,98.4,"Between +2° C and + 8° C, must not be frozen",1.5,0.02629039352,0.02625,105.85190125206596
Honduras,2023-03-07,Vaccine,6001.0,97.0,Belgium,166500.0,416250.0,54840.0,195.9,1389.0,1.0,0.009766667,8916.339,1626.1500555,50.55999999999999,"Between +2° C and + 8° C, must not be frozen",3.8,0.009766667,0.009766667,63.591454036694834
Ecuador,2023-03-09,Vaccine,6001.0,97.0,Belgium,240000.0,1560000.0,108130.0,195.9,1389.0,1.0,0.009766667,9535.309,2344.00008,50.55999999999999,"Between +2° C and + 8° C, must not be frozen",1.4,0.009766667,0.009766667,53.411227319645626
Aruba,2023-03-11,Vaccine,8205.0,5.0,India,1500.0,2664.0,1805.0,195.9,1389.0,5.0,0.030208333,3161.668,9.0624999,137.18833333333333,"Between +2° C and + 8° C, can also be frozen",2.8,0.0302083329999999,0.030208333,140.5963753604811
Aruba,2023-03-11,Vaccine,8205.0,1.0,India,1500.0,5340.0,1805.0,195.9,1389.0,1.0,0.043333333,3161.668,64.9999995,188.1,"Between +2° C and + 8° C, can also be frozen",2.8,0.0433333329999997,0.043333333,179.7924067221996
El Salvador,2023-03-13,Vaccine,6001.0,97.0,Belgium,79500.0,516750.0,33352.0,195.9,1389.0,1.0,0.009766667,9085.503,776.4500264999999,50.55999999999999,"Between +2° C and + 8° C, must not be frozen",3.5,0.009766667,0.009766667,57.17822427208402
Trinidad and Tobago,2023-03-13,Vaccine,1301.0,5.0,Netherlands,15400.0,26180.0,2624.0,195.9,1389.0,5.0,0.034464286,7487.81,106.15000088,119.3142857142857,"Between +2° C and + 8° C, must not be frozen",3.4,0.0344998500966668,0.034464286,128.88866729810763
Turks and Caicos,2023-03-14,Vaccine,7010.0,10.0,India,2000.0,240.0,1916.666666,195.9,1389.0,10.0,0.02625,2163.191,5.25,98.4,"Between +2° C and + 8° C, must not be frozen",3.3,0.02726993638,0.02625,106.40073840835542
Turks and Caicos,2023-03-14,Vaccine,7120.0,10.0,India,2500.0,445.0,2395.833333,195.9,1389.0,10.0,0.027916667,2163.191,6.97916675,98.4,"Between +2° C and + 8° C, must not be frozen",3.3,0.0279166670000001,0.027916667,115.29090981058326
Ecuador,2023-03-16,Vaccine,1404.0,12.0,India,1989000.0,258570.0,41859.0,195.9,1389.0,20.0,0.041111111,4584.073,4088.49998895,205.7486111111111,Should be -20° C or below,1.4,0.0371060792866665,0.041111111,248.98830243929945
Haiti,2023-03-17,Vaccine,7120.0,10.0,India,100000.0,17800.0,6144.0,195.9,1389.0,10.0,0.027916667,2475.965,279.16667,98.4,"Between +2° C and + 8° C, must not be frozen",2.8,0.0279515049633334,0.027916667,176.23506664636986
Jamaica,2023-03-17,Vaccine,1103.0,1.0,United States of America,8000.0,116000.0,4650.0,195.9,1389.0,1.0,0.020411111,2549.896,163.288888,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",2.3,0.0204111109999998,0.020411111,143.03522615657587
Costa Rica,2023-03-20,Vaccine,7010.0,10.0,India,299520.0,35942.4,14800.0,195.9,1389.0,10.0,0.038368056,15289.71,1149.200013312,186.1640625,"Between +2° C and + 8° C, must not be frozen",3.9,0.0383680559999999,0.038368056,193.4860775394303
Guatemala,2023-03-20,Vaccine,1404.0,12.0,India,12000.0,1554.0,1340.0,195.9,1389.0,20.0,0.0295,15042.3,17.7,2730.9555,Should be -20° C or below,3.3,0.0248192900713332,0.0295,2112.389044113617
Guatemala,2023-03-20,Vaccine,1103.0,1.0,United States of America,24850.0,360325.0,8200.0,195.9,1389.0,1.0,0.020411111,3318.143,507.21610835,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",3.3,0.0204130739633332,0.020411111,142.97275111566452
Guatemala,2023-03-21,Vaccine,1301.0,5.0,Netherlands,198800.0,337960.0,18720.0,195.9,1389.0,5.0,0.034464286,9093.943,1370.30001136,119.3142857142857,"Between +2° C and + 8° C, must not be frozen",3.3,0.0340539711733335,0.034464286,122.75027271577275
Costa Rica,2023-03-22,Vaccine,1103.0,1.0,United States of America,66400.0,962800.0,9489.64,195.9,1389.0,1.0,0.020411111,3564.9,1355.2977704,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",3.9,0.0204111109999998,0.020411111,142.97531397949
Costa Rica,2023-03-22,Vaccine,6001.0,97.0,Belgium,40000.0,260000.0,14160.0,195.9,1389.0,1.0,0.009766667,9046.46,390.66668,50.55999999999999,"Between +2° C and + 8° C, must not be frozen",3.9,0.009766667,0.009766667,66.93522476429807
Costa Rica,2023-03-22,Vaccine,8205.0,1.0,India,80000.0,284800.0,30125.0,195.9,1389.0,1.0,0.043333333,3564.9,3466.66664,188.1,"Between +2° C and + 8° C, can also be frozen",3.9,0.0433333329999997,0.043333333,187.836422777193
